"date","type","bottom","top","lower","upper","median","mean","region"
2020-02-10,"nowcast",0,0,0,0,0,0,"CE-Juazeiro do Norte"
2020-02-11,"nowcast",0,1,1,1,1,0.666666666666667,"CE-Juazeiro do Norte"
2020-02-12,"nowcast",0,0,0,0,0,0,"CE-Juazeiro do Norte"
2020-02-13,"nowcast",0,1,0,0,0,0.25,"CE-Juazeiro do Norte"
2020-02-14,"nowcast",0,1,0,0,0,0.25,"CE-Juazeiro do Norte"
2020-02-15,"nowcast",0,1,0,0,0,0.4,"CE-Juazeiro do Norte"
2020-02-16,"nowcast",0,1,0,0,0,0.166666666666667,"CE-Juazeiro do Norte"
2020-02-17,"nowcast",0,1,0,0,0,0.166666666666667,"CE-Juazeiro do Norte"
2020-02-18,"nowcast",0,1,0,0,0,0.285714285714286,"CE-Juazeiro do Norte"
2020-02-19,"nowcast",0,1,0,0,0,0.142857142857143,"CE-Juazeiro do Norte"
2020-02-20,"nowcast",0,1,0,0,0,0.363636363636364,"CE-Juazeiro do Norte"
2020-02-21,"nowcast",0,0,0,0,0,0,"CE-Juazeiro do Norte"
2020-02-22,"nowcast",0,1,0,0,0,0.230769230769231,"CE-Juazeiro do Norte"
2020-02-23,"nowcast",0,1,0,0,0,0.3125,"CE-Juazeiro do Norte"
2020-02-24,"nowcast",0,1,0,0,0,0.25,"CE-Juazeiro do Norte"
2020-02-25,"nowcast",0,1,0,0,0,0.136363636363636,"CE-Juazeiro do Norte"
2020-02-26,"nowcast",0,1,0,0,0,0.153846153846154,"CE-Juazeiro do Norte"
2020-02-27,"nowcast",0,1,0,0,0,0.277777777777778,"CE-Juazeiro do Norte"
2020-02-28,"nowcast",0,1,0,0,0,0.1,"CE-Juazeiro do Norte"
2020-02-29,"nowcast",0,1,0,0,0,0.24,"CE-Juazeiro do Norte"
2020-03-01,"nowcast",0,1,0,0,0,0.209677419354839,"CE-Juazeiro do Norte"
2020-03-02,"nowcast",0,1,0,0,0,0.253333333333333,"CE-Juazeiro do Norte"
2020-03-03,"nowcast",0,1,0,0,0,0.181818181818182,"CE-Juazeiro do Norte"
2020-03-04,"nowcast",0,1,0,0,0,0.247706422018349,"CE-Juazeiro do Norte"
2020-03-05,"nowcast",0,1,0,0,0,0.253846153846154,"CE-Juazeiro do Norte"
2020-03-06,"nowcast",0,1,0,0,0,0.281437125748503,"CE-Juazeiro do Norte"
2020-03-07,"nowcast",0,1,0,0,0,0.25,"CE-Juazeiro do Norte"
2020-03-08,"nowcast",0,1,0,0,0,0.267175572519084,"CE-Juazeiro do Norte"
2020-03-09,"nowcast",0,1,0,0,0,0.20327868852459,"CE-Juazeiro do Norte"
2020-03-10,"nowcast",0,1,0,0,0,0.216524216524217,"CE-Juazeiro do Norte"
2020-03-11,"nowcast",0,1,0,0,0,0.231707317073171,"CE-Juazeiro do Norte"
2020-03-12,"nowcast",0,1,0,0,0,0.189247311827957,"CE-Juazeiro do Norte"
2020-03-13,"nowcast",0,1,0,0,0,0.208413001912046,"CE-Juazeiro do Norte"
2020-03-14,"nowcast",0,1,0,0,0,0.18370883882149,"CE-Juazeiro do Norte"
2020-03-15,"nowcast",0,1,0,0,0,0.133870967741935,"CE-Juazeiro do Norte"
2020-03-16,"nowcast",0,1,0,0,0,0.114551083591331,"CE-Juazeiro do Norte"
2020-03-17,"nowcast",0,0,0,0,0,0.101492537313433,"CE-Juazeiro do Norte"
2020-03-18,"nowcast",0,0,0,0,0,0.0975254730713246,"CE-Juazeiro do Norte"
2020-03-19,"nowcast",0,0,0,0,0,0.0770328102710414,"CE-Juazeiro do Norte"
2020-03-20,"nowcast",0,0,0,0,0,0.084958217270195,"CE-Juazeiro do Norte"
2020-03-21,"nowcast",0,0,0,0,0,0.0990502035278155,"CE-Juazeiro do Norte"
2020-03-22,"nowcast",0,1,0,0,0,0.137795275590551,"CE-Juazeiro do Norte"
2020-03-23,"nowcast",0,1,0,0,0,0.139949109414758,"CE-Juazeiro do Norte"
2020-03-24,"nowcast",0,1,0,0,0,0.178217821782178,"CE-Juazeiro do Norte"
2020-03-25,"nowcast",0,1,0,0,0,0.187725631768953,"CE-Juazeiro do Norte"
2020-03-26,"nowcast",0,1,0,0,0,0.199769053117783,"CE-Juazeiro do Norte"
2020-03-27,"nowcast",0,1,0,0,0,0.212837837837838,"CE-Juazeiro do Norte"
2020-03-28,"nowcast",0,1,0,0,0,0.217821782178218,"CE-Juazeiro do Norte"
2020-03-29,"nowcast",0,1,0,0,0,0.26530612244898,"CE-Juazeiro do Norte"
2020-03-30,"nowcast",0,1,0,0,0,0.254237288135593,"CE-Juazeiro do Norte"
2020-03-31,"nowcast",0,1,0,0,0,0.262277951933124,"CE-Juazeiro do Norte"
2020-04-01,"nowcast",0,1,0,0,0,0.257796257796258,"CE-Juazeiro do Norte"
2020-04-02,"nowcast",0,1,0,0,0,0.215909090909091,"CE-Juazeiro do Norte"
2020-04-03,"nowcast",0,1,0,0,0,0.215605749486653,"CE-Juazeiro do Norte"
2020-04-04,"nowcast",0,1,0,0,0,0.250511247443763,"CE-Juazeiro do Norte"
2020-04-05,"nowcast",0,1,0,0,0,0.292857142857143,"CE-Juazeiro do Norte"
2020-04-06,"nowcast",0,1,0,0,0,0.348223350253807,"CE-Juazeiro do Norte"
2020-04-07,"nowcast",0,1,0,0,0,0.399797570850202,"CE-Juazeiro do Norte"
2020-04-08,"nowcast",0,1,0,0,0,0.471299093655589,"CE-Juazeiro do Norte"
2020-04-09,"nowcast",0,1,0,0,0,0.52457372116349,"CE-Juazeiro do Norte"
2020-04-10,"nowcast",0,2,0,1,1,0.698094282848546,"CE-Juazeiro do Norte"
2020-04-11,"nowcast",0,2,0,1,1,0.801801801801802,"CE-Juazeiro do Norte"
2020-04-12,"nowcast",0,2,0,1,1,0.914,"CE-Juazeiro do Norte"
2020-04-13,"nowcast",0,2,0,1,1,0.989,"CE-Juazeiro do Norte"
2020-04-14,"nowcast",0,2,0,1,1,1.025,"CE-Juazeiro do Norte"
2020-04-15,"nowcast",0,2,0,1,1,1.113,"CE-Juazeiro do Norte"
2020-04-16,"nowcast",0,3,0,1,1,1.166,"CE-Juazeiro do Norte"
2020-04-17,"nowcast",0,2,0,1,1,1.208,"CE-Juazeiro do Norte"
2020-04-18,"nowcast",0,3,0,1,1,1.304,"CE-Juazeiro do Norte"
2020-04-19,"nowcast",0,3,0,1,1,1.295,"CE-Juazeiro do Norte"
2020-04-20,"nowcast",0,3,0,1,1,1.34,"CE-Juazeiro do Norte"
2020-04-21,"nowcast",0,3,0,1,1,1.375,"CE-Juazeiro do Norte"
2020-04-22,"nowcast",0,3,0,1,1,1.384,"CE-Juazeiro do Norte"
2020-04-23,"nowcast",0,3,0,1,1,1.544,"CE-Juazeiro do Norte"
2020-04-24,"nowcast",0,3,0,1,1,1.591,"CE-Juazeiro do Norte"
2020-04-25,"nowcast",0,4,1,2,2,1.84,"CE-Juazeiro do Norte"
2020-04-26,"nowcast",0,4,1,2,2,2.036,"CE-Juazeiro do Norte"
2020-04-27,"nowcast",0,4,1,2,2,2.296,"CE-Juazeiro do Norte"
2020-04-28,"nowcast",0,5,0,2,2,2.615,"CE-Juazeiro do Norte"
2020-04-29,"nowcast",0,5,1,3,3,2.804,"CE-Juazeiro do Norte"
2020-04-30,"nowcast",0,5,1,3,3,3.007,"CE-Juazeiro do Norte"
2020-05-01,"nowcast",1,6,1,3,3,3.22,"CE-Juazeiro do Norte"
2020-05-02,"nowcast",1,6,1,3,3,3.38,"CE-Juazeiro do Norte"
2020-05-03,"nowcast",0,6,2,4,4,3.768,"CE-Juazeiro do Norte"
2020-05-04,"nowcast",1,7,2,4,4,4.095,"CE-Juazeiro do Norte"
2020-05-05,"nowcast",1,8,1,4,4,4.559,"CE-Juazeiro do Norte"
2020-05-06,"nowcast",1,8,2,5,5,4.854,"CE-Juazeiro do Norte"
2020-05-07,"nowcast",2,9,2,5,5,5.32,"CE-Juazeiro do Norte"
2020-05-08,"nowcast",1,9,3,6,6,5.885,"CE-Juazeiro do Norte"
2020-05-09,"nowcast",2,10,3,6,6,6.304,"CE-Juazeiro do Norte"
2020-05-10,"nowcast",2,11,3,7,7,7.337,"CE-Juazeiro do Norte"
2020-05-11,"nowcast",3,12,4,8,8,8.086,"CE-Juazeiro do Norte"
2020-05-12,"nowcast",4,14,6,10,9,9.126,"CE-Juazeiro do Norte"
2020-05-13,"nowcast",4,15,7,11,10,10.367,"CE-Juazeiro do Norte"
2020-05-14,"nowcast",5,17,7,12,11,11.63,"CE-Juazeiro do Norte"
2020-05-15,"nowcast",7,20,9,14,13,13.099,"CE-Juazeiro do Norte"
2020-05-16,"nowcast",7,21,10,15,14,14.71,"CE-Juazeiro do Norte"
2020-05-17,"nowcast",9,23,11,17,16,16.205,"CE-Juazeiro do Norte"
2020-05-18,"nowcast",10,26,13,19,18.5,18.75,"CE-Juazeiro do Norte"
2020-05-19,"nowcast",13,29,14,21,21,20.833,"CE-Juazeiro do Norte"
2020-05-20,"nowcast",14,31,17,24,23,23.546,"CE-Juazeiro do Norte"
2020-05-21,"nowcast",17,34,20,27,26,26.259,"CE-Juazeiro do Norte"
2020-05-22,"nowcast",19,37,24,31,29,29.411,"CE-Juazeiro do Norte"
2020-05-23,"nowcast",22,41,28,35,32,32.33,"CE-Juazeiro do Norte"
2020-05-24,"nowcast",24,43,28,36,35,34.883,"CE-Juazeiro do Norte"
2020-05-25,"nowcast",25,44,32,39,36,36.283,"CE-Juazeiro do Norte"
2020-05-26,"nowcast",26,45,31,38,36,36.906,"CE-Juazeiro do Norte"
2020-05-27,"nowcast",26,46,31,39,37,36.84,"CE-Juazeiro do Norte"
2020-05-28,"nowcast",25,45,32,39,36,36.071,"CE-Juazeiro do Norte"
2020-05-29,"nowcast",24,44,30,38,36,36.045,"CE-Juazeiro do Norte"
2020-05-30,"nowcast",26,46,30,38,36,36.554,"CE-Juazeiro do Norte"
2020-05-31,"nowcast",26,46,32,40,38,37.57,"CE-Juazeiro do Norte"
2020-06-01,"nowcast",28,48,34,42,39,39.078,"CE-Juazeiro do Norte"
2020-06-02,"nowcast",29,50,35,43,41,41.218,"CE-Juazeiro do Norte"
2020-06-03,"nowcast",31,54,38,47,44,43.826,"CE-Juazeiro do Norte"
2020-06-04,"nowcast",33,56,40,49,46,46.171,"CE-Juazeiro do Norte"
2020-06-05,"nowcast",39,62,42,51,49,49.218,"CE-Juazeiro do Norte"
2020-06-06,"nowcast",38,62,46,55,52,52.29,"CE-Juazeiro do Norte"
2020-06-07,"nowcast",42,67,47,57,55,55.211,"CE-Juazeiro do Norte"
2020-06-08,"nowcast",45,71,53,63,59,59.041,"CE-Juazeiro do Norte"
2020-06-09,"nowcast",49,75,57,67,62,62.087,"CE-Juazeiro do Norte"
2020-06-10,"nowcast",50,77,56,67,64,64.934,"CE-Juazeiro do Norte"
2020-06-11,"nowcast",55,81,61,71,67,67.28,"CE-Juazeiro do Norte"
2020-06-12,"nowcast",53,81,59,71,68,68.199,"CE-Juazeiro do Norte"
2020-06-13,"nowcast",56,86,60,72,69,69.584,"CE-Juazeiro do Norte"
2020-06-14,"nowcast",52,84,62,74,70,70.49,"CE-Juazeiro do Norte"
2020-06-15,"nowcast",53,88,62,76,73,72.657,"CE-Juazeiro do Norte"
2020-06-16,"nowcast",56,92,65,80,75,75.035,"CE-Juazeiro do Norte"
2020-06-17,"nowcast",58,97,68,84,79,79.273,"CE-Juazeiro do Norte"
2020-06-18,"nowcast",62,107,71,90,85,85.552,"CE-Juazeiro do Norte"
2020-06-19,"nowcast",71,117,82,100,94,94.583,"CE-Juazeiro do Norte"
2020-06-20,"nowcast",79,130,91,110,104,105.024,"CE-Juazeiro do Norte"
2020-06-21,"nowcast",90,140,100,121,116,116.674,"CE-Juazeiro do Norte"
2020-06-22,"nowcast",103,155,114,134,129,129.347,"CE-Juazeiro do Norte"
2020-06-23,"nowcast",116,169,132,153,143,143.085,"CE-Juazeiro do Norte"
2020-06-24,"nowcast",127,181,144,167,156,156.141,"CE-Juazeiro do Norte"
2020-06-25,"nowcast",142,196,156,178,171,171.205,"CE-Juazeiro do Norte"
2020-06-26,"nowcast",152,209,174,196,184,184.444,"CE-Juazeiro do Norte"
2020-06-27,"nowcast",168,223,181,204,197,197.833,"CE-Juazeiro do Norte"
2020-06-28,"nowcast",184,240,199,221,211,211.802,"CE-Juazeiro do Norte"
2020-06-29,"nowcast",195,252,206,230,225,225.957,"CE-Juazeiro do Norte"
2020-06-30,"nowcast",214,273,228,251,242,242.5,"CE-Juazeiro do Norte"
2020-07-01,"nowcast",226,288,240,265,257,258.378,"CE-Juazeiro do Norte"
2020-07-02,"forecast",224,337,260,304,281,282.2058,"CE-Juazeiro do Norte"
2020-07-03,"forecast",229,370,277,332,304,305.5652,"CE-Juazeiro do Norte"
2020-07-04,"forecast",236,410,287,356,327,329.3092,"CE-Juazeiro do Norte"
2020-07-05,"forecast",254,459,303,386,353,356.2964,"CE-Juazeiro do Norte"
2020-07-06,"forecast",253,502,323,422,381,386.3178,"CE-Juazeiro do Norte"
2020-07-07,"forecast",272,567,344,459,411,416.6172,"CE-Juazeiro do Norte"
2020-07-08,"forecast",280,621,360,498,441,449.1452,"CE-Juazeiro do Norte"
2020-07-09,"forecast",274,673,384,540,475,486.3278,"CE-Juazeiro do Norte"
2020-07-10,"forecast",270,746,405,583,518,532.2168,"CE-Juazeiro do Norte"
2020-07-11,"forecast",295,832,440,655,559,575.4302,"CE-Juazeiro do Norte"
2020-07-12,"forecast",314,940,450,690,601,622.6038,"CE-Juazeiro do Norte"
2020-07-13,"forecast",320,1023,470,742,647,675.7358,"CE-Juazeiro do Norte"
2020-07-14,"forecast",332,1148,507,816,699,737.3752,"CE-Juazeiro do Norte"
2020-07-15,"forecast",354,1288,518,862,751,795.8074,"CE-Juazeiro do Norte"
2020-02-23,"nowcast",1,1,1,1,1,1,"CE-Maracanaú"
2020-02-24,"nowcast",0,0,0,0,0,0,"CE-Maracanaú"
2020-02-25,"nowcast",0,1,1,1,1,0.75,"CE-Maracanaú"
2020-02-26,"nowcast",0,1,0,0,0,0.2,"CE-Maracanaú"
2020-02-27,"nowcast",0,1,0,0,0,0.375,"CE-Maracanaú"
2020-02-28,"nowcast",0,1,1,1,1,0.588235294117647,"CE-Maracanaú"
2020-02-29,"nowcast",0,1,0,0,0,0.272727272727273,"CE-Maracanaú"
2020-03-01,"nowcast",0,1,0,0,0,0.441176470588235,"CE-Maracanaú"
2020-03-02,"nowcast",0,1,0,0,0,0.311111111111111,"CE-Maracanaú"
2020-03-03,"nowcast",0,1,0,0,0,0.293103448275862,"CE-Maracanaú"
2020-03-04,"nowcast",0,1,0,0,0,0.324324324324324,"CE-Maracanaú"
2020-03-05,"nowcast",0,1,0,0,0,0.235955056179775,"CE-Maracanaú"
2020-03-06,"nowcast",0,1,0,0,0,0.298245614035088,"CE-Maracanaú"
2020-03-07,"nowcast",0,1,0,0,0,0.26865671641791,"CE-Maracanaú"
2020-03-08,"nowcast",0,1,0,0,0,0.295180722891566,"CE-Maracanaú"
2020-03-09,"nowcast",0,1,0,0,0,0.348623853211009,"CE-Maracanaú"
2020-03-10,"nowcast",0,1,0,0,0,0.410344827586207,"CE-Maracanaú"
2020-03-11,"nowcast",0,1,0,0,0,0.297935103244838,"CE-Maracanaú"
2020-03-12,"nowcast",0,1,0,0,0,0.339285714285714,"CE-Maracanaú"
2020-03-13,"nowcast",0,1,0,0,0,0.382096069868996,"CE-Maracanaú"
2020-03-14,"nowcast",0,1,0,0,0,0.406307977736549,"CE-Maracanaú"
2020-03-15,"nowcast",0,1,0,0,0,0.448051948051948,"CE-Maracanaú"
2020-03-16,"nowcast",0,1,0,0,0,0.497829232995658,"CE-Maracanaú"
2020-03-17,"nowcast",0,2,0,0,0,0.568421052631579,"CE-Maracanaú"
2020-03-18,"nowcast",0,2,0,0,0,0.610576923076923,"CE-Maracanaú"
2020-03-19,"nowcast",0,2,0,1,1,0.712656784492588,"CE-Maracanaú"
2020-03-20,"nowcast",0,2,0,1,1,0.793702497285559,"CE-Maracanaú"
2020-03-21,"nowcast",0,2,0,1,1,0.931106471816284,"CE-Maracanaú"
2020-03-22,"nowcast",0,2,0,1,1,1.07574206755374,"CE-Maracanaú"
2020-03-23,"nowcast",0,3,0,1,1,1.30050251256281,"CE-Maracanaú"
2020-03-24,"nowcast",0,3,0,1,1,1.5933734939759,"CE-Maracanaú"
2020-03-25,"nowcast",0,3,1,2,2,1.75250501002004,"CE-Maracanaú"
2020-03-26,"nowcast",0,4,1,2,2,1.966,"CE-Maracanaú"
2020-03-27,"nowcast",0,4,0,2,2,2.434,"CE-Maracanaú"
2020-03-28,"nowcast",0,5,2,3,3,2.685,"CE-Maracanaú"
2020-03-29,"nowcast",0,5,1,3,3,2.966,"CE-Maracanaú"
2020-03-30,"nowcast",1,6,1,3,3,3.241,"CE-Maracanaú"
2020-03-31,"nowcast",1,6,1,3,3,3.533,"CE-Maracanaú"
2020-04-01,"nowcast",0,6,2,4,4,3.803,"CE-Maracanaú"
2020-04-02,"nowcast",1,7,2,4,4,3.923,"CE-Maracanaú"
2020-04-03,"nowcast",1,7,2,4,4,4.156,"CE-Maracanaú"
2020-04-04,"nowcast",1,7,3,5,4,4.581,"CE-Maracanaú"
2020-04-05,"nowcast",1,8,2,5,5,5.07,"CE-Maracanaú"
2020-04-06,"nowcast",2,9,3,6,5,5.652,"CE-Maracanaú"
2020-04-07,"nowcast",2,10,4,7,6,6.287,"CE-Maracanaú"
2020-04-08,"nowcast",2,10,4,7,7,6.755,"CE-Maracanaú"
2020-04-09,"nowcast",3,11,5,8,7,7.452,"CE-Maracanaú"
2020-04-10,"nowcast",4,12,5,8,8,7.84,"CE-Maracanaú"
2020-04-11,"nowcast",3,12,6,9,8,8.251,"CE-Maracanaú"
2020-04-12,"nowcast",3,12,6,9,8,8.293,"CE-Maracanaú"
2020-04-13,"nowcast",3,12,6,9,8,8.513,"CE-Maracanaú"
2020-04-14,"nowcast",4,13,7,10,9,9.058,"CE-Maracanaú"
2020-04-15,"nowcast",5,14,7,10,9,9.421,"CE-Maracanaú"
2020-04-16,"nowcast",4,14,6,10,10,9.902,"CE-Maracanaú"
2020-04-17,"nowcast",5,15,7,11,10,10.532,"CE-Maracanaú"
2020-04-18,"nowcast",5,16,8,12,11,11.255,"CE-Maracanaú"
2020-04-19,"nowcast",6,17,7,12,12,11.921,"CE-Maracanaú"
2020-04-20,"nowcast",7,18,10,14,13,12.616,"CE-Maracanaú"
2020-04-21,"nowcast",7,19,11,15,13,13.508,"CE-Maracanaú"
2020-04-22,"nowcast",7,20,10,15,14,14.24,"CE-Maracanaú"
2020-04-23,"nowcast",8,22,12,17,15,15.383,"CE-Maracanaú"
2020-04-24,"nowcast",9,23,11,17,17,16.981,"CE-Maracanaú"
2020-04-25,"nowcast",10,25,13,19,18,18.297,"CE-Maracanaú"
2020-04-26,"nowcast",13,28,15,21,20,20.483,"CE-Maracanaú"
2020-04-27,"nowcast",14,30,18,24,23,22.704,"CE-Maracanaú"
2020-04-28,"nowcast",15,32,21,27,25,24.864,"CE-Maracanaú"
2020-04-29,"nowcast",17,34,21,28,27,26.629,"CE-Maracanaú"
2020-04-30,"nowcast",19,36,22,29,28,28.339,"CE-Maracanaú"
2020-05-01,"nowcast",20,37,25,32,29,29.535,"CE-Maracanaú"
2020-05-02,"nowcast",22,40,27,34,30,30.489,"CE-Maracanaú"
2020-05-03,"nowcast",23,42,25,33,32,32.167,"CE-Maracanaú"
2020-05-04,"nowcast",23,43,28,36,33,33.546,"CE-Maracanaú"
2020-05-05,"nowcast",24,45,30,38,35,35.464,"CE-Maracanaú"
2020-05-06,"nowcast",27,48,34,42,38,38.255,"CE-Maracanaú"
2020-05-07,"nowcast",29,52,37,45,40,40.834,"CE-Maracanaú"
2020-05-08,"nowcast",30,56,37,47,44,44.468,"CE-Maracanaú"
2020-05-09,"nowcast",36,59,40,50,48,48.096,"CE-Maracanaú"
2020-05-10,"nowcast",39,64,44,54,52,52.221,"CE-Maracanaú"
2020-05-11,"nowcast",41,68,50,60,56,55.889,"CE-Maracanaú"
2020-05-12,"nowcast",46,72,52,63,60,59.842,"CE-Maracanaú"
2020-05-13,"nowcast",50,76,56,66,63,63.187,"CE-Maracanaú"
2020-05-14,"nowcast",52,78,61,71,67,67.037,"CE-Maracanaú"
2020-05-15,"nowcast",56,82,61,72,70,69.788,"CE-Maracanaú"
2020-05-16,"nowcast",57,84,66,76,72,71.553,"CE-Maracanaú"
2020-05-17,"nowcast",55,84,64,75,72,71.829,"CE-Maracanaú"
2020-05-18,"nowcast",58,87,67,78,72,72.222,"CE-Maracanaú"
2020-05-19,"nowcast",58,88,64,76,73,73.343,"CE-Maracanaú"
2020-05-20,"nowcast",59,91,67,79,75.5,75.677,"CE-Maracanaú"
2020-05-21,"nowcast",64,97,71,84,80,80.556,"CE-Maracanaú"
2020-05-22,"nowcast",69,103,81,93,88,87.677,"CE-Maracanaú"
2020-05-23,"nowcast",77,110,86,99,95,94.689,"CE-Maracanaú"
2020-05-24,"nowcast",83,117,92,105,101,101.117,"CE-Maracanaú"
2020-05-25,"nowcast",86,120,92,106,103,102.859,"CE-Maracanaú"
2020-05-26,"nowcast",85,120,97,111,103,102.726,"CE-Maracanaú"
2020-05-27,"nowcast",78,114,89,103,98,98.437,"CE-Maracanaú"
2020-05-28,"nowcast",75,109,86,99,92,92.44,"CE-Maracanaú"
2020-05-29,"nowcast",67,101,79,92,86,86.066,"CE-Maracanaú"
2020-05-30,"nowcast",65,96,74,86,82,81.765,"CE-Maracanaú"
2020-05-31,"nowcast",61,91,69,81,77,77.274,"CE-Maracanaú"
2020-06-01,"nowcast",58,85,65,76,72,72.636,"CE-Maracanaú"
2020-06-02,"nowcast",55,82,59,70,68,67.967,"CE-Maracanaú"
2020-06-03,"nowcast",50,76,56,67,64,64.266,"CE-Maracanaú"
2020-06-04,"nowcast",49,74,54,64,62,61.789,"CE-Maracanaú"
2020-06-05,"nowcast",46,72,54,63,60,59.9,"CE-Maracanaú"
2020-06-06,"nowcast",46,70,52,62,58,57.753,"CE-Maracanaú"
2020-06-07,"nowcast",42,66,48,57,55,55.343,"CE-Maracanaú"
2020-06-08,"nowcast",43,66,48,57,54,54.658,"CE-Maracanaú"
2020-06-09,"nowcast",41,66,51,60,56,55.68,"CE-Maracanaú"
2020-06-10,"nowcast",44,68,53,62,57,57.374,"CE-Maracanaú"
2020-06-11,"nowcast",46,70,52,62,59,59.214,"CE-Maracanaú"
2020-06-12,"nowcast",48,72,56,65,60,60.276,"CE-Maracanaú"
2020-06-13,"nowcast",50,74,54,64,61,61.02,"CE-Maracanaú"
2020-06-14,"nowcast",49,73,57,66,62,61.794,"CE-Maracanaú"
2020-06-15,"nowcast",50,73,54,64,62,61.774,"CE-Maracanaú"
2020-06-16,"nowcast",50,74,55,65,62,62.127,"CE-Maracanaú"
2020-06-17,"nowcast",52,76,57,66,62,62.794,"CE-Maracanaú"
2020-06-18,"nowcast",50,75,56,66,63,63.132,"CE-Maracanaú"
2020-06-19,"nowcast",52,77,56,66,63,63.894,"CE-Maracanaú"
2020-06-20,"nowcast",52,77,59,69,65,64.938,"CE-Maracanaú"
2020-06-21,"nowcast",55,80,60,70,67,66.98,"CE-Maracanaú"
2020-06-22,"nowcast",53,80,63,73,68,68.169,"CE-Maracanaú"
2020-06-23,"nowcast",54,81,61,72,69,68.703,"CE-Maracanaú"
2020-06-24,"nowcast",54,80,61,71,69,69.048,"CE-Maracanaú"
2020-06-25,"nowcast",55,83,63,74,70,69.832,"CE-Maracanaú"
2020-06-26,"nowcast",57,85,64,75,71,71.335,"CE-Maracanaú"
2020-06-27,"nowcast",57,86,66,77,73,72.53,"CE-Maracanaú"
2020-06-28,"nowcast",58,86,64,76,72,72.563,"CE-Maracanaú"
2020-06-29,"nowcast",57,86,62,74,70,71,"CE-Maracanaú"
2020-06-30,"nowcast",51,81,58,70,67,67.883,"CE-Maracanaú"
2020-07-01,"nowcast",48,79,55,67,64,64.765,"CE-Maracanaú"
2020-07-02,"forecast",45,89,57,74,68,68.8856,"CE-Maracanaú"
2020-07-03,"forecast",43,91,56,75,68,68.5906,"CE-Maracanaú"
2020-07-04,"forecast",40,92,54,75,68,69.0346,"CE-Maracanaú"
2020-07-05,"forecast",39,95,54,76,68,68.818,"CE-Maracanaú"
2020-07-06,"forecast",35,96,53,76,68,69.0414,"CE-Maracanaú"
2020-07-07,"forecast",35,99,52,77,68,69.2898,"CE-Maracanaú"
2020-07-08,"forecast",32,102,49,76,68,69.8578,"CE-Maracanaú"
2020-07-09,"forecast",31,104,51,79,69,70.205,"CE-Maracanaú"
2020-07-10,"forecast",29,105,49,78,68,70.1942,"CE-Maracanaú"
2020-07-11,"forecast",28,108,50,81,68,70.7672,"CE-Maracanaú"
2020-07-12,"forecast",26,109,46,79,69,70.9484,"CE-Maracanaú"
2020-07-13,"forecast",23,112,44,78,68,71.5384,"CE-Maracanaú"
2020-07-14,"forecast",21,114,47,82,69,71.8312,"CE-Maracanaú"
2020-07-15,"forecast",18,116,42,79,69,72.547,"CE-Maracanaú"
2020-02-22,"nowcast",1,1,1,1,1,1,"CE-Maranguape"
2020-02-23,"nowcast",0,1,0,1,0.5,0.5,"CE-Maranguape"
2020-02-24,"nowcast",0,1,0,0,0,0.333333333333333,"CE-Maranguape"
2020-02-25,"nowcast",0,0,0,0,0,0,"CE-Maranguape"
2020-02-26,"nowcast",0,1,0,0,0,0.25,"CE-Maranguape"
2020-02-27,"nowcast",0,1,1,1,1,0.666666666666667,"CE-Maranguape"
2020-02-28,"nowcast",0,1,0,0,0,0.363636363636364,"CE-Maranguape"
2020-02-29,"nowcast",0,1,0,0,0,0.230769230769231,"CE-Maranguape"
2020-03-01,"nowcast",0,1,0,0,0,0.333333333333333,"CE-Maranguape"
2020-03-02,"nowcast",0,1,0,0,0,0.227272727272727,"CE-Maranguape"
2020-03-03,"nowcast",0,1,0,0,0,0.25,"CE-Maranguape"
2020-03-04,"nowcast",0,1,0,0,0,0.133333333333333,"CE-Maranguape"
2020-03-05,"nowcast",0,1,0,0,0,0.357142857142857,"CE-Maranguape"
2020-03-06,"nowcast",0,1,0,0,0,0.296296296296296,"CE-Maranguape"
2020-03-07,"nowcast",0,1,0,0,0,0.260869565217391,"CE-Maranguape"
2020-03-08,"nowcast",0,1,0,0,0,0.270588235294118,"CE-Maranguape"
2020-03-09,"nowcast",0,1,0,0,0,0.295238095238095,"CE-Maranguape"
2020-03-10,"nowcast",0,1,0,0,0,0.244094488188976,"CE-Maranguape"
2020-03-11,"nowcast",0,1,0,0,0,0.270440251572327,"CE-Maranguape"
2020-03-12,"nowcast",0,1,0,0,0,0.296116504854369,"CE-Maranguape"
2020-03-13,"nowcast",0,1,0,0,0,0.297619047619048,"CE-Maranguape"
2020-03-14,"nowcast",0,1,0,0,0,0.288079470198675,"CE-Maranguape"
2020-03-15,"nowcast",0,1,0,0,0,0.24,"CE-Maranguape"
2020-03-16,"nowcast",0,1,0,0,0,0.270731707317073,"CE-Maranguape"
2020-03-17,"nowcast",0,1,0,0,0,0.280412371134021,"CE-Maranguape"
2020-03-18,"nowcast",0,1,0,0,0,0.306010928961749,"CE-Maranguape"
2020-03-19,"nowcast",0,1,0,0,0,0.305418719211823,"CE-Maranguape"
2020-03-20,"nowcast",0,1,0,0,0,0.282089552238806,"CE-Maranguape"
2020-03-21,"nowcast",0,1,0,0,0,0.318801089918256,"CE-Maranguape"
2020-03-22,"nowcast",0,1,0,0,0,0.333333333333333,"CE-Maranguape"
2020-03-23,"nowcast",0,1,0,0,0,0.367664670658683,"CE-Maranguape"
