region,date,type,median,lower_90,upper_90,lower_50,upper_50,prob_control
SE-Porto da Folha,2020-07-28,nowcast,0.9,0.5,1.2,0.8,1,0.71
SE-Porto da Folha,2020-07-29,nowcast,0.8,0.4,1.2,0.7,1,0.79
SE-Porto da Folha,2020-07-30,nowcast,0.8,0.4,1.1,0.7,0.9,0.8
SE-Porto da Folha,2020-07-31,nowcast,0.8,0.5,1.2,0.7,1,0.83
SE-Porto da Folha,2020-08-01,nowcast,0.8,0.4,1.2,0.7,1,0.79
SE-Porto da Folha,2020-08-02,nowcast,0.8,0.4,1.2,0.6,0.9,0.81
SE-Porto da Folha,2020-08-03,nowcast,0.9,0.5,1.3,0.6,0.9,0.73
SE-Porto da Folha,2020-08-04,nowcast,0.9,0.5,1.3,0.6,1,0.69
SE-Porto da Folha,2020-08-05,nowcast,0.9,0.5,1.5,0.7,1.1,0.67
SE-Porto da Folha,2020-08-06,nowcast,0.9,0.5,1.3,0.7,1,0.63
SE-Porto da Folha,2020-08-07,nowcast,0.9,0.5,1.4,0.8,1.1,0.57
SE-Porto da Folha,2020-08-08,nowcast,1,0.5,1.4,0.8,1.2,0.53
SE-Porto da Folha,2020-08-09,nowcast,1,0.5,1.5,0.8,1.1,0.5
SE-Porto da Folha,2020-08-10,nowcast,1,0.5,1.6,0.7,1.1,0.53
SE-Porto da Folha,2020-08-11,nowcast,1,0.4,1.4,0.8,1.1,0.55
SE-Porto da Folha,2020-08-12,nowcast,1,0.5,1.6,0.8,1.2,0.56
SE-Porto da Folha,2020-08-13,forecast,1,0.4,1.6,0.8,1.2,0.53
SE-Porto da Folha,2020-08-14,forecast,1,0.4,1.5,0.7,1.1,0.53
SE-Porto da Folha,2020-08-15,forecast,1,0.4,1.7,0.7,1.2,0.52
SE-Porto da Folha,2020-08-16,forecast,1,0.3,1.6,0.8,1.3,0.54
SE-Porto da Folha,2020-08-17,forecast,1,0.3,1.7,0.8,1.3,0.52
SE-Porto da Folha,2020-08-18,forecast,1,0.4,1.8,0.6,1.2,0.5
SE-Porto da Folha,2020-08-19,forecast,1,0.1,1.6,0.7,1.3,0.55
SE-Porto da Folha,2020-08-20,forecast,1,0.2,1.7,0.7,1.3,0.51
SE-Porto da Folha,2020-08-21,forecast,0.9,0,1.5,0.6,1.2,0.55
SE-Porto da Folha,2020-08-22,forecast,1,0.2,1.7,0.7,1.3,0.5
SE-Porto da Folha,2020-08-23,forecast,1,0.3,1.8,0.6,1.2,0.51
SE-Porto da Folha,2020-08-24,forecast,1,0,1.7,0.7,1.3,0.51
SE-Porto da Folha,2020-08-25,forecast,1,0,1.7,0.6,1.2,0.53
SE-Porto da Folha,2020-08-26,forecast,1,0,1.7,0.6,1.3,0.52
SE-Propriá,2020-05-29,nowcast,1.2,0.7,1.8,1,1.4,0.2
SE-Propriá,2020-05-30,nowcast,1.2,0.6,1.9,0.9,1.3,0.24
SE-Propriá,2020-05-31,nowcast,1.2,0.6,1.8,1,1.4,0.23
SE-Propriá,2020-06-01,nowcast,1.2,0.7,1.8,1,1.4,0.22
SE-Propriá,2020-06-02,nowcast,1.2,0.8,1.8,1,1.4,0.18
SE-Propriá,2020-06-03,nowcast,1.2,0.7,1.8,1.1,1.4,0.22
SE-Propriá,2020-06-04,nowcast,1.2,0.7,1.8,1,1.4,0.2
SE-Propriá,2020-06-05,nowcast,1.2,0.7,1.7,1,1.3,0.19
SE-Propriá,2020-06-06,nowcast,1.2,0.7,1.8,1,1.4,0.19
SE-Propriá,2020-06-07,nowcast,1.2,0.7,1.7,1,1.4,0.23
SE-Propriá,2020-06-08,nowcast,1.2,0.7,1.7,1.1,1.4,0.16
SE-Propriá,2020-06-09,nowcast,1.2,0.8,1.8,1,1.3,0.16
SE-Propriá,2020-06-10,nowcast,1.3,0.9,1.8,1.1,1.4,0.12
SE-Propriá,2020-06-11,nowcast,1.3,0.9,1.7,1.1,1.4,0.1
SE-Propriá,2020-06-12,nowcast,1.3,0.9,1.7,1.1,1.4,0.14
SE-Propriá,2020-06-13,nowcast,1.3,0.9,1.7,1.1,1.4,0.14
SE-Propriá,2020-06-14,nowcast,1.3,0.8,1.7,1.1,1.4,0.13
SE-Propriá,2020-06-15,nowcast,1.2,0.8,1.6,1.1,1.3,0.11
SE-Propriá,2020-06-16,nowcast,1.2,0.9,1.7,1,1.3,0.15
SE-Propriá,2020-06-17,nowcast,1.2,0.8,1.6,1.1,1.3,0.12
SE-Propriá,2020-06-18,nowcast,1.2,0.9,1.6,1.1,1.4,0.14
SE-Propriá,2020-06-19,nowcast,1.2,0.9,1.5,1,1.3,0.16
SE-Propriá,2020-06-20,nowcast,1.2,0.8,1.5,1.1,1.3,0.16
SE-Propriá,2020-06-21,nowcast,1.2,0.8,1.4,1,1.3,0.19
SE-Propriá,2020-06-22,nowcast,1.1,0.8,1.4,1,1.2,0.21
SE-Propriá,2020-06-23,nowcast,1.1,0.8,1.4,1,1.2,0.25
SE-Propriá,2020-06-24,nowcast,1.1,0.8,1.4,1,1.2,0.26
SE-Propriá,2020-06-25,nowcast,1.1,0.8,1.4,1,1.2,0.27
SE-Propriá,2020-06-26,nowcast,1.1,0.8,1.3,1,1.2,0.31
SE-Propriá,2020-06-27,nowcast,1.1,0.8,1.4,1,1.2,0.28
SE-Propriá,2020-06-28,nowcast,1.1,0.8,1.4,1,1.2,0.27
SE-Propriá,2020-06-29,nowcast,1.1,0.8,1.4,1,1.2,0.34
SE-Propriá,2020-06-30,nowcast,1.1,0.8,1.3,1,1.2,0.3
SE-Propriá,2020-07-01,nowcast,1,0.8,1.3,0.9,1.1,0.39
SE-Propriá,2020-07-02,nowcast,1,0.8,1.3,1,1.1,0.39
SE-Propriá,2020-07-03,nowcast,1,0.8,1.3,0.9,1.1,0.46
SE-Propriá,2020-07-04,nowcast,1,0.8,1.2,0.9,1.1,0.46
SE-Propriá,2020-07-05,nowcast,1,0.8,1.2,0.9,1.1,0.48
SE-Propriá,2020-07-06,nowcast,1,0.7,1.2,0.9,1.1,0.49
SE-Propriá,2020-07-07,nowcast,1,0.7,1.2,0.9,1,0.63
SE-Propriá,2020-07-08,nowcast,0.9,0.7,1.2,0.8,1,0.7
SE-Propriá,2020-07-09,nowcast,0.9,0.7,1.1,0.8,1,0.8
SE-Propriá,2020-07-10,nowcast,0.9,0.6,1.1,0.8,0.9,0.82
SE-Propriá,2020-07-11,nowcast,0.9,0.6,1.1,0.8,1,0.77
SE-Propriá,2020-07-12,nowcast,0.9,0.7,1.2,0.8,1,0.81
SE-Propriá,2020-07-13,nowcast,0.9,0.6,1.1,0.8,1,0.79
SE-Propriá,2020-07-14,nowcast,0.9,0.6,1.2,0.8,1,0.73
SE-Propriá,2020-07-15,nowcast,0.9,0.6,1.1,0.8,0.9,0.73
SE-Propriá,2020-07-16,nowcast,0.9,0.7,1.3,0.8,1,0.66
SE-Propriá,2020-07-17,nowcast,0.9,0.6,1.3,0.8,1,0.65
SE-Propriá,2020-07-18,nowcast,0.9,0.7,1.2,0.8,1,0.68
SE-Propriá,2020-07-19,nowcast,0.9,0.7,1.3,0.8,1,0.71
SE-Propriá,2020-07-20,nowcast,0.9,0.6,1.1,0.7,0.9,0.83
SE-Propriá,2020-07-21,nowcast,0.8,0.5,1.1,0.7,0.9,0.84
SE-Propriá,2020-07-22,nowcast,0.8,0.5,1.1,0.7,0.9,0.89
SE-Propriá,2020-07-23,nowcast,0.8,0.4,1.1,0.7,0.9,0.88
SE-Propriá,2020-07-24,nowcast,0.8,0.5,1.1,0.7,0.9,0.88
SE-Propriá,2020-07-25,nowcast,0.8,0.5,1.1,0.7,0.9,0.88
SE-Propriá,2020-07-26,nowcast,0.8,0.4,1.1,0.7,0.9,0.87
SE-Propriá,2020-07-27,nowcast,0.8,0.5,1.1,0.7,0.9,0.83
SE-Propriá,2020-07-28,nowcast,0.8,0.5,1.2,0.7,0.9,0.82
SE-Propriá,2020-07-29,nowcast,0.8,0.5,1.3,0.7,1,0.77
SE-Propriá,2020-07-30,nowcast,0.8,0.5,1.2,0.7,1,0.78
SE-Propriá,2020-07-31,nowcast,0.8,0.5,1.1,0.7,0.9,0.82
SE-Propriá,2020-08-01,nowcast,0.8,0.4,1.2,0.6,0.9,0.82
SE-Propriá,2020-08-02,nowcast,0.8,0.4,1.2,0.7,0.9,0.8
SE-Propriá,2020-08-03,nowcast,0.9,0.4,1.3,0.7,1,0.73
SE-Propriá,2020-08-04,nowcast,0.9,0.5,1.4,0.7,1.1,0.61
SE-Propriá,2020-08-05,nowcast,0.9,0.5,1.3,0.7,1,0.69
SE-Propriá,2020-08-06,nowcast,0.9,0.4,1.2,0.7,1,0.73
SE-Propriá,2020-08-07,nowcast,0.8,0.5,1.2,0.6,0.9,0.78
SE-Propriá,2020-08-08,nowcast,0.8,0.4,1.3,0.6,0.9,0.77
SE-Propriá,2020-08-09,nowcast,0.8,0.3,1.3,0.7,1,0.75
SE-Propriá,2020-08-10,nowcast,0.9,0.3,1.4,0.6,1,0.66
SE-Propriá,2020-08-11,nowcast,0.8,0.3,1.5,0.6,1,0.68
SE-Propriá,2020-08-12,nowcast,0.9,0.3,1.4,0.6,1,0.64
SE-Propriá,2020-08-13,forecast,0.9,0.3,1.4,0.6,1,0.66
SE-Propriá,2020-08-14,forecast,0.9,0.3,1.5,0.6,1,0.66
SE-Propriá,2020-08-15,forecast,0.9,0.3,1.7,0.6,1.1,0.61
SE-Propriá,2020-08-16,forecast,0.9,0.3,1.6,0.6,1.1,0.61
SE-Propriá,2020-08-17,forecast,0.9,0.1,1.6,0.6,1.1,0.61
SE-Propriá,2020-08-18,forecast,0.9,0.2,1.6,0.5,1,0.66
SE-Propriá,2020-08-19,forecast,0.9,0,1.5,0.5,1.1,0.62
SE-Propriá,2020-08-20,forecast,0.9,0.2,1.6,0.6,1.1,0.6
SE-Propriá,2020-08-21,forecast,0.9,0,1.6,0.6,1.2,0.59
SE-Propriá,2020-08-22,forecast,0.9,0,1.6,0.5,1,0.63
SE-Propriá,2020-08-23,forecast,0.9,0,1.6,0.5,1.1,0.6
SE-Propriá,2020-08-24,forecast,0.9,0,1.6,0.6,1.2,0.57
SE-Propriá,2020-08-25,forecast,0.9,0,1.6,0.5,1.1,0.59
SE-Propriá,2020-08-26,forecast,0.9,0,1.7,0.4,1.1,0.6
SE-Riachão do Dantas,2020-06-17,nowcast,1.1,0.6,1.6,0.8,1.2,0.4
SE-Riachão do Dantas,2020-06-18,nowcast,1,0.4,1.6,0.8,1.3,0.45
SE-Riachão do Dantas,2020-06-19,nowcast,1.1,0.5,1.6,0.9,1.3,0.42
SE-Riachão do Dantas,2020-06-20,nowcast,1.1,0.6,1.6,0.9,1.3,0.42
SE-Riachão do Dantas,2020-06-21,nowcast,1.1,0.7,1.8,0.8,1.1,0.39
SE-Riachão do Dantas,2020-06-22,nowcast,1.1,0.6,1.7,0.8,1.3,0.38
SE-Riachão do Dantas,2020-06-23,nowcast,1.1,0.7,1.6,0.9,1.3,0.4
SE-Riachão do Dantas,2020-06-24,nowcast,1.1,0.6,1.7,0.8,1.2,0.38
SE-Riachão do Dantas,2020-06-25,nowcast,1.1,0.7,1.7,0.9,1.3,0.34
SE-Riachão do Dantas,2020-06-26,nowcast,1.2,0.5,1.7,0.9,1.3,0.32
SE-Riachão do Dantas,2020-06-27,nowcast,1.2,0.6,1.8,0.9,1.4,0.29
SE-Riachão do Dantas,2020-06-28,nowcast,1.2,0.6,1.8,0.9,1.2,0.3
SE-Riachão do Dantas,2020-06-29,nowcast,1.2,0.6,1.7,0.9,1.3,0.27
SE-Riachão do Dantas,2020-06-30,nowcast,1.2,0.7,1.7,0.9,1.3,0.26
SE-Riachão do Dantas,2020-07-01,nowcast,1.2,0.7,1.9,1,1.4,0.22
SE-Riachão do Dantas,2020-07-02,nowcast,1.2,0.7,1.7,1,1.4,0.2
SE-Riachão do Dantas,2020-07-03,nowcast,1.1,0.8,1.6,1,1.3,0.24
SE-Riachão do Dantas,2020-07-04,nowcast,1.2,0.8,1.7,1,1.3,0.2
SE-Riachão do Dantas,2020-07-05,nowcast,1.2,0.8,1.8,1.1,1.4,0.2
SE-Riachão do Dantas,2020-07-06,nowcast,1.2,0.8,1.8,1,1.3,0.21
SE-Riachão do Dantas,2020-07-07,nowcast,1.2,0.8,1.6,1,1.3,0.19
SE-Riachão do Dantas,2020-07-08,nowcast,1.2,0.8,1.6,1,1.3,0.2
SE-Riachão do Dantas,2020-07-09,nowcast,1.2,0.8,1.8,1,1.4,0.2
SE-Riachão do Dantas,2020-07-10,nowcast,1.2,0.8,1.6,1,1.3,0.22
SE-Riachão do Dantas,2020-07-11,nowcast,1.2,0.7,1.5,1,1.3,0.2
SE-Riachão do Dantas,2020-07-12,nowcast,1.1,0.7,1.6,1,1.3,0.29
SE-Riachão do Dantas,2020-07-13,nowcast,1.1,0.8,1.5,1,1.3,0.29
SE-Riachão do Dantas,2020-07-14,nowcast,1.1,0.7,1.5,1,1.3,0.29
SE-Riachão do Dantas,2020-07-15,nowcast,1.1,0.8,1.5,0.9,1.2,0.32
SE-Riachão do Dantas,2020-07-16,nowcast,1,0.7,1.3,0.9,1.2,0.45
SE-Riachão do Dantas,2020-07-17,nowcast,1,0.6,1.3,0.8,1.1,0.55
SE-Riachão do Dantas,2020-07-18,nowcast,0.9,0.6,1.3,0.8,1,0.62
SE-Riachão do Dantas,2020-07-19,nowcast,0.9,0.6,1.2,0.7,1,0.73
SE-Riachão do Dantas,2020-07-20,nowcast,0.9,0.5,1.2,0.8,1,0.75
SE-Riachão do Dantas,2020-07-21,nowcast,0.9,0.5,1.2,0.7,1,0.76
SE-Riachão do Dantas,2020-07-22,nowcast,0.9,0.6,1.3,0.7,1,0.73
SE-Riachão do Dantas,2020-07-23,nowcast,0.9,0.6,1.2,0.8,1,0.7
SE-Riachão do Dantas,2020-07-24,nowcast,0.9,0.6,1.3,0.7,1,0.7
SE-Riachão do Dantas,2020-07-25,nowcast,0.9,0.6,1.3,0.7,1,0.7
SE-Riachão do Dantas,2020-07-26,nowcast,0.9,0.5,1.2,0.7,1,0.77
SE-Riachão do Dantas,2020-07-27,nowcast,0.8,0.5,1.1,0.7,0.9,0.87
SE-Riachão do Dantas,2020-07-28,nowcast,0.7,0.3,1,0.6,0.9,0.93
SE-Riachão do Dantas,2020-07-29,nowcast,0.7,0.3,1,0.6,0.8,0.92
SE-Riachão do Dantas,2020-07-30,nowcast,0.7,0.3,1,0.4,0.7,0.91
SE-Riachão do Dantas,2020-07-31,nowcast,0.6,0.2,1,0.5,0.7,0.93
SE-Riachão do Dantas,2020-08-01,nowcast,0.6,0.3,1,0.5,0.7,0.93
SE-Riachão do Dantas,2020-08-02,nowcast,0.7,0.3,1.1,0.5,0.8,0.88
SE-Riachão do Dantas,2020-08-03,nowcast,0.7,0.2,1.1,0.5,0.8,0.87
SE-Riachão do Dantas,2020-08-04,nowcast,0.7,0.2,1.3,0.4,0.8,0.78
SE-Riachão do Dantas,2020-08-05,nowcast,0.7,0.2,1.2,0.4,0.8,0.81
SE-Riachão do Dantas,2020-08-06,nowcast,0.7,0.2,1.3,0.4,0.8,0.75
SE-Riachão do Dantas,2020-08-07,nowcast,0.8,0.3,1.4,0.6,1,0.66
SE-Riachão do Dantas,2020-08-08,nowcast,0.9,0.3,1.6,0.5,1,0.63
SE-Riachão do Dantas,2020-08-09,nowcast,1,0.3,1.9,0.6,1.1,0.55
SE-Riachão do Dantas,2020-08-10,nowcast,1,0.4,1.9,0.6,1.1,0.5
SE-Riachão do Dantas,2020-08-11,nowcast,1.1,0.5,2,0.6,1.2,0.44
SE-Riachão do Dantas,2020-08-12,nowcast,1.1,0.4,2.1,0.8,1.3,0.35
SE-Riachão do Dantas,2020-08-13,forecast,1.1,0.3,2.1,0.8,1.4,0.4
SE-Riachão do Dantas,2020-08-14,forecast,1.1,0.3,2.2,0.6,1.3,0.42
SE-Riachão do Dantas,2020-08-15,forecast,1.1,0,1.9,0.7,1.3,0.45
SE-Riachão do Dantas,2020-08-16,forecast,1.1,0,2.1,0.7,1.4,0.44
SE-Riachão do Dantas,2020-08-17,forecast,1.1,0,2.1,0.7,1.5,0.43
SE-Riachão do Dantas,2020-08-18,forecast,1,0,2.1,0.6,1.5,0.47
SE-Riachão do Dantas,2020-08-19,forecast,1.1,0,2.3,0.6,1.4,0.42
SE-Riachão do Dantas,2020-08-20,forecast,1.1,0,2.2,0.7,1.6,0.44
SE-Riachão do Dantas,2020-08-21,forecast,1.1,0,2.3,0.4,1.3,0.45
SE-Riachão do Dantas,2020-08-22,forecast,0.9,0,2.3,0,1,0.52
SE-Riachão do Dantas,2020-08-23,forecast,1.1,0,2.3,0.6,1.6,0.47
SE-Riachão do Dantas,2020-08-24,forecast,1.1,0,2.4,0.6,1.6,0.43
SE-Riachão do Dantas,2020-08-25,forecast,1,0,2.3,0,1.1,0.48
SE-Riachão do Dantas,2020-08-26,forecast,1,0,2.5,0,1,0.48
SE-Ribeirópolis,2020-06-06,nowcast,1.1,0.4,1.9,0.7,1.3,0.39
SE-Ribeirópolis,2020-06-07,nowcast,1.1,0.5,2.1,0.8,1.4,0.37
SE-Ribeirópolis,2020-06-08,nowcast,1.1,0.4,1.9,0.6,1.2,0.4
SE-Ribeirópolis,2020-06-09,nowcast,1.1,0.5,2.1,0.7,1.3,0.37
SE-Ribeirópolis,2020-06-10,nowcast,1.1,0.4,1.8,0.7,1.2,0.45
SE-Ribeirópolis,2020-06-11,nowcast,1.1,0.3,1.9,0.8,1.4,0.42
SE-Ribeirópolis,2020-06-12,nowcast,1,0.2,1.7,0.7,1.3,0.54
SE-Ribeirópolis,2020-06-13,nowcast,1,0.2,1.8,0.6,1.2,0.53
SE-Ribeirópolis,2020-06-14,nowcast,1,0.4,1.8,0.6,1.1,0.5
SE-Ribeirópolis,2020-06-15,nowcast,1,0.2,1.9,0.7,1.2,0.48
SE-Ribeirópolis,2020-06-16,nowcast,1,0.3,2,0.7,1.3,0.47
SE-Ribeirópolis,2020-06-17,nowcast,1.2,0.3,2,0.8,1.4,0.35
SE-Ribeirópolis,2020-06-18,nowcast,1.1,0.4,1.9,0.9,1.4,0.38
SE-Ribeirópolis,2020-06-19,nowcast,1.1,0.4,2.2,0.7,1.3,0.46
SE-Ribeirópolis,2020-06-20,nowcast,1.2,0.4,2,0.8,1.3,0.37
SE-Ribeirópolis,2020-06-21,nowcast,1.2,0.4,2,0.8,1.4,0.32
SE-Ribeirópolis,2020-06-22,nowcast,1.3,0.6,2.2,0.9,1.5,0.25
SE-Ribeirópolis,2020-06-23,nowcast,1.2,0.4,2.2,0.8,1.4,0.28
SE-Ribeirópolis,2020-06-24,nowcast,1.2,0.6,1.9,0.9,1.4,0.31
SE-Ribeirópolis,2020-06-25,nowcast,1.2,0.5,2,0.9,1.4,0.31
SE-Ribeirópolis,2020-06-26,nowcast,1.2,0.5,1.9,1,1.5,0.26
SE-Ribeirópolis,2020-06-27,nowcast,1.2,0.6,2.1,0.9,1.5,0.28
SE-Ribeirópolis,2020-06-28,nowcast,1.2,0.6,2,0.8,1.4,0.3
SE-Ribeirópolis,2020-06-29,nowcast,1.2,0.6,2.1,0.8,1.3,0.28
SE-Ribeirópolis,2020-06-30,nowcast,1.2,0.5,1.9,0.9,1.4,0.3
SE-Ribeirópolis,2020-07-01,nowcast,1.2,0.5,1.9,1,1.5,0.3
SE-Ribeirópolis,2020-07-02,nowcast,1.2,0.5,1.9,0.9,1.3,0.28
SE-Ribeirópolis,2020-07-03,nowcast,1.1,0.5,1.9,0.9,1.4,0.35
SE-Ribeirópolis,2020-07-04,nowcast,1.1,0.5,1.7,0.8,1.3,0.39
SE-Ribeirópolis,2020-07-05,nowcast,1.1,0.6,1.8,0.9,1.3,0.35
SE-Ribeirópolis,2020-07-06,nowcast,1.1,0.4,1.7,0.8,1.3,0.35
SE-Ribeirópolis,2020-07-07,nowcast,1.2,0.5,1.9,0.9,1.4,0.35
SE-Ribeirópolis,2020-07-08,nowcast,1.1,0.6,1.8,1,1.4,0.29
SE-Ribeirópolis,2020-07-09,nowcast,1.1,0.6,1.7,0.9,1.3,0.35
SE-Ribeirópolis,2020-07-10,nowcast,1.2,0.6,1.7,0.9,1.4,0.31
SE-Ribeirópolis,2020-07-11,nowcast,1.1,0.7,1.7,0.9,1.2,0.31
SE-Ribeirópolis,2020-07-12,nowcast,1.1,0.5,1.6,1,1.4,0.28
SE-Ribeirópolis,2020-07-13,nowcast,1.1,0.5,1.7,0.9,1.3,0.38
SE-Ribeirópolis,2020-07-14,nowcast,1.2,0.6,1.7,1,1.4,0.27
SE-Ribeirópolis,2020-07-15,nowcast,1.2,0.6,1.7,0.9,1.3,0.29
SE-Ribeirópolis,2020-07-16,nowcast,1.1,0.6,1.7,0.8,1.3,0.35
SE-Ribeirópolis,2020-07-17,nowcast,1.1,0.6,1.8,0.9,1.3,0.34
SE-Ribeirópolis,2020-07-18,nowcast,1.1,0.6,1.6,0.8,1.3,0.36
SE-Ribeirópolis,2020-07-19,nowcast,1.1,0.6,1.7,0.9,1.3,0.36
SE-Ribeirópolis,2020-07-20,nowcast,1.1,0.5,1.6,0.9,1.3,0.33
SE-Ribeirópolis,2020-07-21,nowcast,1.1,0.7,1.6,0.9,1.3,0.37
SE-Ribeirópolis,2020-07-22,nowcast,1.2,0.7,1.7,1,1.4,0.28
SE-Ribeirópolis,2020-07-23,nowcast,1.2,0.7,1.7,1,1.3,0.26
SE-Ribeirópolis,2020-07-24,nowcast,1.1,0.7,1.7,0.9,1.3,0.35
SE-Ribeirópolis,2020-07-25,nowcast,1.1,0.6,1.6,0.9,1.2,0.32
SE-Ribeirópolis,2020-07-26,nowcast,1,0.6,1.5,0.8,1.2,0.45
SE-Ribeirópolis,2020-07-27,nowcast,1.1,0.7,1.5,0.9,1.2,0.41
SE-Ribeirópolis,2020-07-28,nowcast,1,0.6,1.5,0.9,1.2,0.45
SE-Ribeirópolis,2020-07-29,nowcast,1,0.7,1.5,0.9,1.2,0.45
SE-Ribeirópolis,2020-07-30,nowcast,1,0.6,1.3,0.9,1.1,0.44
SE-Ribeirópolis,2020-07-31,nowcast,1,0.6,1.4,0.8,1.1,0.45
SE-Ribeirópolis,2020-08-01,nowcast,1.1,0.7,1.6,0.8,1.1,0.4
SE-Ribeirópolis,2020-08-02,nowcast,1,0.7,1.4,0.8,1.1,0.42
SE-Ribeirópolis,2020-08-03,nowcast,1.1,0.6,1.5,0.9,1.2,0.4
SE-Ribeirópolis,2020-08-04,nowcast,1.1,0.7,1.5,0.9,1.2,0.41
SE-Ribeirópolis,2020-08-05,nowcast,1,0.7,1.6,0.8,1.1,0.4
SE-Ribeirópolis,2020-08-06,nowcast,1,0.6,1.5,0.9,1.2,0.47
SE-Ribeirópolis,2020-08-07,nowcast,1,0.6,1.5,0.9,1.2,0.43
SE-Ribeirópolis,2020-08-08,nowcast,1.1,0.6,1.6,0.8,1.2,0.41
SE-Ribeirópolis,2020-08-09,nowcast,1.1,0.6,1.5,0.8,1.2,0.42
SE-Ribeirópolis,2020-08-10,nowcast,1.1,0.7,1.5,0.9,1.2,0.4
SE-Ribeirópolis,2020-08-11,nowcast,1,0.5,1.5,0.8,1.1,0.47
SE-Ribeirópolis,2020-08-12,nowcast,1,0.6,1.5,0.8,1.2,0.5
SE-Ribeirópolis,2020-08-13,forecast,1,0.6,1.5,0.8,1.2,0.48
SE-Ribeirópolis,2020-08-14,forecast,1,0.5,1.7,0.8,1.2,0.48
SE-Ribeirópolis,2020-08-15,forecast,1,0.4,1.7,0.8,1.3,0.45
SE-Ribeirópolis,2020-08-16,forecast,1,0.3,1.6,0.7,1.2,0.46
SE-Ribeirópolis,2020-08-17,forecast,1.1,0.3,1.7,0.9,1.3,0.44
SE-Ribeirópolis,2020-08-18,forecast,1.1,0.4,1.8,0.7,1.2,0.45
SE-Ribeirópolis,2020-08-19,forecast,1,0.4,1.8,0.8,1.3,0.47
SE-Ribeirópolis,2020-08-20,forecast,1,0.2,1.9,0.7,1.2,0.47
SE-Ribeirópolis,2020-08-21,forecast,1.1,0.2,1.9,0.8,1.4,0.43
SE-Ribeirópolis,2020-08-22,forecast,1,0,1.7,0.8,1.4,0.46
SE-Ribeirópolis,2020-08-23,forecast,1.1,0.2,1.8,0.7,1.3,0.47
SE-Ribeirópolis,2020-08-24,forecast,1,0,1.7,0.8,1.4,0.46
SE-Ribeirópolis,2020-08-25,forecast,1,0,1.7,0.7,1.4,0.47
SE-Ribeirópolis,2020-08-26,forecast,1,0,1.7,0.7,1.3,0.49
SE-São Cristóvão,2020-04-30,nowcast,1.3,0.9,1.9,1.1,1.5,0.13
SE-São Cristóvão,2020-05-01,nowcast,1.3,0.8,1.8,1.1,1.4,0.11
SE-São Cristóvão,2020-05-02,nowcast,1.3,0.8,1.8,1.1,1.5,0.11
SE-São Cristóvão,2020-05-03,nowcast,1.3,0.8,1.8,1.1,1.4,0.12
SE-São Cristóvão,2020-05-04,nowcast,1.3,0.8,1.7,1.1,1.4,0.12
SE-São Cristóvão,2020-05-05,nowcast,1.3,0.8,1.7,1,1.4,0.14
SE-São Cristóvão,2020-05-06,nowcast,1.2,0.8,1.6,1.1,1.4,0.16
SE-São Cristóvão,2020-05-07,nowcast,1.2,0.8,1.6,1,1.3,0.16
SE-São Cristóvão,2020-05-08,nowcast,1.2,0.8,1.6,1,1.3,0.21
SE-São Cristóvão,2020-05-09,nowcast,1.2,0.8,1.5,1,1.3,0.2
SE-São Cristóvão,2020-05-10,nowcast,1.2,0.8,1.5,1,1.3,0.21
SE-São Cristóvão,2020-05-11,nowcast,1.1,0.8,1.5,1,1.2,0.23
SE-São Cristóvão,2020-05-12,nowcast,1.1,0.8,1.5,0.9,1.2,0.28
SE-São Cristóvão,2020-05-13,nowcast,1,0.7,1.4,0.9,1.2,0.42
SE-São Cristóvão,2020-05-14,nowcast,1,0.6,1.3,0.9,1.1,0.51
SE-São Cristóvão,2020-05-15,nowcast,0.9,0.6,1.2,0.9,1.1,0.61
SE-São Cristóvão,2020-05-16,nowcast,1,0.6,1.3,0.8,1.1,0.59
SE-São Cristóvão,2020-05-17,nowcast,1,0.7,1.3,0.9,1.1,0.55
SE-São Cristóvão,2020-05-18,nowcast,1,0.7,1.4,0.9,1.1,0.52
SE-São Cristóvão,2020-05-19,nowcast,1,0.7,1.4,0.9,1.1,0.51
SE-São Cristóvão,2020-05-20,nowcast,1,0.7,1.5,0.8,1.1,0.46
SE-São Cristóvão,2020-05-21,nowcast,1,0.8,1.4,0.9,1.1,0.38
SE-São Cristóvão,2020-05-22,nowcast,1.1,0.8,1.5,0.9,1.2,0.32
SE-São Cristóvão,2020-05-23,nowcast,1.1,0.8,1.5,1,1.2,0.23
SE-São Cristóvão,2020-05-24,nowcast,1.1,0.8,1.5,1,1.2,0.23
SE-São Cristóvão,2020-05-25,nowcast,1.1,0.8,1.5,1,1.3,0.25
SE-São Cristóvão,2020-05-26,nowcast,1.1,0.8,1.5,1,1.3,0.21
SE-São Cristóvão,2020-05-27,nowcast,1.1,0.8,1.5,1,1.2,0.23
SE-São Cristóvão,2020-05-28,nowcast,1.1,0.8,1.5,1,1.2,0.25
SE-São Cristóvão,2020-05-29,nowcast,1.1,0.8,1.5,1,1.2,0.25
SE-São Cristóvão,2020-05-30,nowcast,1.1,0.8,1.4,1,1.2,0.18
SE-São Cristóvão,2020-05-31,nowcast,1.1,0.8,1.4,1,1.2,0.23
SE-São Cristóvão,2020-06-01,nowcast,1.1,0.8,1.4,1,1.2,0.24
SE-São Cristóvão,2020-06-02,nowcast,1.1,0.8,1.4,1,1.2,0.19
SE-São Cristóvão,2020-06-03,nowcast,1.1,0.9,1.4,1,1.2,0.22
